bin_center,count
507.00039215686274,2
517.0011764705882,0
527.0019607843137,2
537.0027450980392,2
547.0035294117647,3
557.0043137254902,1
567.0050980392157,3
577.0058823529412,3
587.0066666666667,6
597.0074509803922,2
607.0082352941176,5
617.0090196078431,13
627.0098039215686,17
637.0105882352941,26
647.0113725490196,13
657.0121568627451,39
667.0129411764706,37
677.0137254901961,17
687.0145098039216,35
697.015294117647,52
707.0160784313725,44
717.016862745098,79
727.0176470588235,78
737.018431372549,79
747.0192156862745,104
757.02,115
767.0207843137255,128
777.021568627451,143
787.0223529411765,157
797.0231372549019,157
807.0239215686274,175
817.0247058823529,180
827.0254901960784,165
837.0262745098039,222
847.0270588235294,223
857.0278431372549,243
867.0286274509804,247
877.0294117647059,235
887.0301960784313,320
897.0309803921568,283
907.0317647058823,282
917.0325490196078,303
927.0333333333333,259
937.0341176470588,275
947.0349019607843,297
957.0356862745098,324
967.0364705882353,350
977.0372549019608,310
987.0380392156862,306
997.0388235294117,318
1007.0396078431372,338
1017.0403921568627,342
1027.0411764705882,336
1037.0419607843137,312
1047.0427450980392,343
1057.0435294117647,326
1067.0443137254902,344
1077.0450980392156,313
1087.0458823529411,333
1097.0466666666666,277
1107.0474509803921,281
1117.0482352941176,321
1127.049019607843,317
1137.0498039215686,322
1147.050588235294,327
1157.0513725490196,311
1167.052156862745,318
1177.0529411764705,271
1187.053725490196,304
1197.0545098039215,307
1207.055294117647,319
1217.0560784313725,307
1227.056862745098,304
1237.0576470588235,327
1247.058431372549,297
1257.0592156862745,301
1267.06,318
1277.0607843137254,290
1287.061568627451,321
1297.0623529411764,289
1307.063137254902,328
1317.0639215686274,313
1327.0647058823529,338
1337.0654901960784,354
1347.0662745098039,317
1357.0670588235294,383
1367.0678431372548,337
1377.0686274509803,356
1387.0694117647058,401
1397.0701960784313,374
1407.0709803921568,332
1417.0717647058823,367
1427.0725490196078,437
1437.0733333333333,386
1447.0741176470588,446
1457.0749019607842,448
1467.0756862745097,483
1477.0764705882352,501
1487.0772549019607,494
1497.0780392156862,509
1507.0788235294117,524
1517.0796078431372,597
1527.0803921568627,670
1537.0811764705882,580
1547.0819607843137,664
1557.0827450980391,676
1567.0835294117646,648
1577.0843137254901,784
1587.0850980392156,789
1597.085882352941,813
1607.0866666666666,809
1617.087450980392,866
1627.0882352941176,992
1637.089019607843,957
1647.0898039215685,1028
1657.090588235294,986
1667.0913725490195,1049
1677.092156862745,1079
1687.0929411764705,1101
1697.093725490196,1220
1707.0945098039215,1188
1717.095294117647,1273
1727.0960784313725,1168
1737.096862745098,1224
1747.0976470588234,1268
1757.098431372549,1256
1767.0992156862744,1400
1777.1,1447
1787.1007843137254,1418
1797.101568627451,1404
1807.1023529411764,1379
1817.1031372549019,1455
1827.1039215686274,1471
1837.1047058823528,1431
1847.1054901960783,1385
1857.1062745098038,1476
1867.1070588235293,1429
1877.1078431372548,1452
1887.1086274509803,1484
1897.1094117647058,1477
1907.1101960784313,1426
1917.1109803921568,1417
1927.1117647058823,1482
1937.1125490196077,1420
1947.1133333333332,1362
1957.1141176470587,1323
1967.1149019607842,1262
1977.1156862745097,1325
1987.1164705882352,1298
1997.1172549019607,1225
2007.1180392156862,1202
2017.1188235294117,1175
2027.1196078431371,1199
2037.1203921568626,1086
2047.1211764705881,1115
2057.1219607843136,1078
2067.122745098039,1044
2077.1235294117646,1039
2087.12431372549,966
2097.1250980392156,981
2107.125882352941,964
2117.1266666666666,902
2127.127450980392,897
2137.1282352941175,870
2147.129019607843,804
2157.1298039215685,820
2167.130588235294,783
2177.1313725490195,809
2187.132156862745,727
2197.1329411764705,762
2207.133725490196,728
2217.1345098039214,703
2227.135294117647,650
2237.1360784313724,672
2247.136862745098,629
2257.1376470588234,636
2267.138431372549,663
2277.1392156862744,617
2287.14,566
2297.1407843137254,608
2307.141568627451,579
2317.1423529411763,607
2327.143137254902,590
2337.1439215686273,579
2347.144705882353,535
2357.1454901960783,569
2367.146274509804,545
2377.1470588235293,585
2387.1478431372548,520
2397.1486274509803,541
2407.1494117647057,542
2417.1501960784312,520
2427.1509803921567,554
2437.151764705882,575
2447.1525490196077,574
2457.153333333333,576
2467.1541176470587,591
2477.154901960784,578
2487.1556862745097,593
2497.156470588235,551
2507.1572549019606,593
2517.158039215686,627
2527.1588235294116,634
2537.159607843137,584
2547.1603921568626,642
2557.161176470588,673
2567.1619607843136,653
2577.162745098039,684
2587.1635294117646,651
2597.16431372549,696
2607.1650980392155,724
2617.165882352941,725
2627.1666666666665,743
2637.167450980392,741
2647.1682352941175,736
2657.169019607843,769
2667.1698039215685,756
2677.170588235294,806
2687.1713725490195,833
2697.172156862745,795
2707.1729411764704,821
2717.173725490196,873
2727.1745098039214,922
2737.175294117647,871
2747.1760784313724,907
2757.176862745098,923
2767.1776470588234,983
2777.178431372549,948
2787.1792156862743,949
2797.18,963
2807.1807843137253,976
2817.181568627451,959
2827.1823529411763,981
2837.183137254902,1017
2847.1839215686273,999
2857.184705882353,976
2867.1854901960783,1008
2877.1862745098038,1010
2887.1870588235292,1015
2897.1878431372547,1031
2907.18862745098,1029
2917.1894117647057,999
2927.190196078431,1087
2937.1909803921567,993
2947.191764705882,1071
2957.1925490196077,1014
2967.193333333333,1057
2977.1941176470586,1060
2987.194901960784,1052
2997.1956862745096,1080
3007.196470588235,1049
3017.1972549019606,1059
3027.198039215686,1134
3037.1988235294116,1082
3047.199607843137,1162
3057.2003921568626,1132
3067.201176470588,1159
3077.2019607843135,1168
3087.202745098039,1163
3097.2035294117645,1235
3107.20431372549,1226
3117.2050980392155,1319
3127.205882352941,1287
3137.2066666666665,1343
3147.207450980392,1377
3157.2082352941175,1444
3167.209019607843,1402
3177.2098039215684,1466
3187.210588235294,1548
3197.2113725490194,1548
3207.212156862745,1604
3217.2129411764704,1753
3227.213725490196,1713
3237.2145098039214,1856
3247.215294117647,1867
3257.2160784313724,1945
