bin_center,count
20878.00086605081,1
20888.002598152423,0
20898.004330254043,0
20908.006062355656,0
20918.007794457277,0
20928.00952655889,0
20938.01125866051,0
20948.012990762123,0
20958.014722863743,0
20968.016454965356,0
20978.018187066977,0
20988.01991916859,0
20998.02165127021,0
21008.023383371823,0
21018.025115473443,0
21028.026847575056,0
21038.028579676677,0
21048.03031177829,0
21058.03204387991,0
21068.033775981523,0
21078.035508083143,0
21088.037240184756,0
21098.038972286377,0
21108.04070438799,0
21118.04243648961,0
21128.044168591223,0
21138.045900692843,0
21148.047632794456,0
21158.049364896076,0
21168.05109699769,0
21178.05282909931,0
21188.054561200923,0
21198.056293302543,0
21208.058025404156,0
21218.059757505776,0
21228.06148960739,0
21238.06322170901,0
21248.064953810623,0
21258.066685912243,0
21268.068418013856,0
21278.070150115476,0
21288.07188221709,0
21298.07361431871,0
21308.075346420323,0
21318.077078521943,0
21328.078810623556,0
21338.080542725176,0
21348.08227482679,0
21358.08400692841,0
21368.085739030023,0
21378.087471131643,0
21388.089203233256,0
21398.090935334876,0
21408.09266743649,0
21418.09439953811,0
21428.096131639722,0
21438.097863741343,0
21448.099595842956,0
21458.101327944576,0
21468.10306004619,0
21478.10479214781,0
21488.106524249422,0
21498.108256351043,0
21508.109988452656,0
21518.111720554276,0
21528.11345265589,0
21538.11518475751,0
21548.116916859122,0
21558.118648960743,0
21568.120381062356,0
21578.122113163972,0
21588.12384526559,0
21598.125577367206,0
21608.127309468822,0
21618.12904157044,0
21628.130773672056,0
21638.13250577367,0
21648.13423787529,0
21658.135969976902,0
21668.137702078522,0
21678.139434180135,0
21688.141166281755,0
21698.14289838337,0
21708.14463048499,0
21718.1463625866,0
21728.148094688222,0
21738.149826789835,0
21748.151558891455,0
21758.15329099307,0
21768.15502309469,0
21778.1567551963,0
21788.158487297922,0
21798.160219399535,0
21808.161951501155,0
21818.16368360277,0
21828.16541570439,0
21838.167147806,0
21848.168879907622,0
21858.170612009235,0
21868.172344110855,0
21878.17407621247,0
21888.17580831409,0
21898.1775404157,0
21908.17927251732,0
21918.181004618935,0
21928.182736720555,0
21938.184468822168,0
21948.18620092379,0
21958.1879330254,0
21968.18966512702,0
21978.191397228635,0
21988.193129330255,0
21998.194861431868,0
22008.19659353349,0
22018.1983256351,0
22028.20005773672,0
22038.201789838335,0
22048.203521939955,0
22058.205254041568,0
22068.20698614319,0
22078.2087182448,0
22088.21045034642,0
22098.212182448035,0
22108.213914549655,0
22118.215646651268,0
22128.217378752888,0
22138.2191108545,0
22148.22084295612,0
22158.222575057735,0
22168.224307159355,0
22178.226039260968,0
22188.227771362588,0
22198.2295034642,0
22208.23123556582,0
22218.232967667434,0
22228.234699769055,0
22238.236431870668,0
22248.238163972288,0
22258.2398960739,0
22268.24162817552,0
22278.243360277134,0
22288.245092378755,0
22298.246824480368,0
22308.248556581988,0
22318.2502886836,0
22328.25202078522,0
22338.253752886834,0
22348.255484988455,0
22358.257217090068,0
22368.258949191688,0
22378.2606812933,0
22388.26241339492,0
22398.264145496534,0
22408.265877598154,0
22418.267609699767,0
22428.269341801388,0
22438.271073903,0
22448.27280600462,0
22458.274538106234,0
22468.276270207854,0
22478.278002309467,0
22488.279734411088,0
22498.2814665127,0
22508.28319861432,0
22518.284930715934,0
22528.286662817554,0
22538.288394919167,0
22548.290127020788,0
22558.2918591224,0
22568.29359122402,0
22578.295323325634,0
22588.297055427254,0
22598.298787528867,0
22608.300519630488,0
22618.3022517321,0
22628.30398383372,0
22638.305715935334,0
22648.307448036954,0
22658.309180138567,0
22668.310912240187,0
22678.3126443418,0
22688.31437644342,0
22698.316108545034,0
22708.317840646654,0
