bin_center,count
251.00481927710842,1
261.01445783132533,1
271.0240963855422,2
281.03373493975903,5
291.0433734939759,7
301.0530120481928,17
311.06265060240963,21
321.0722891566265,35
331.0819277108434,66
341.09156626506024,102
351.1012048192771,155
361.110843373494,242
371.12048192771084,363
381.1301204819277,473
391.13975903614454,596
401.14939759036145,818
411.1590361445783,978
421.1686746987952,1204
431.17831325301205,1473
441.1879518072289,1641
451.19759036144575,1940
461.20722891566265,2293
471.2168674698795,2429
481.22650602409635,2779
491.23614457831326,2767
501.2457831325301,3020
511.25542168674696,3237
521.2650602409637,3338
531.2746987951807,3532
541.2843373493976,3658
551.2939759036144,3604
561.3036144578314,3757
571.3132530120481,3721
581.3228915662651,3762
591.3325301204819,3742
601.3421686746988,3809
611.3518072289157,3813
621.3614457831325,3727
631.3710843373494,3749
641.3807228915662,3836
651.3903614457831,3764
661.4,3802
671.4096385542168,3742
681.4192771084338,3636
691.4289156626505,3636
701.4385542168675,3556
711.4481927710842,3537
721.4578313253012,3573
731.467469879518,3641
741.4771084337349,3460
751.4867469879518,3561
761.4963855421686,3522
771.5060240963855,3356
781.5156626506023,3285
791.5253012048192,3274
801.5349397590362,3205
811.5445783132529,3127
821.5542168674699,3284
831.5638554216866,3145
841.5734939759036,3085
851.5831325301205,3017
861.5927710843373,3011
871.6024096385543,2906
881.612048192771,2870
891.621686746988,2741
901.6313253012047,2732
911.6409638554217,2732
921.6506024096385,2639
931.6602409638554,2578
941.6698795180723,2596
951.679518072289,2392
961.689156626506,2445
971.6987951807228,2353
981.7084337349397,2365
991.7180722891567,2265
1001.7277108433734,2178
1011.7373493975904,2149
1021.7469879518071,2061
1031.756626506024,2090
1041.7662650602408,1997
1051.7759036144578,1948
1061.7855421686747,1953
1071.7951807228915,1743
1081.8048192771084,1776
1091.8144578313252,1667
1101.8240963855421,1701
1111.833734939759,1660
1121.8433734939758,1589
1131.8530120481928,1580
1141.8626506024095,1508
1151.8722891566265,1502
1161.8819277108432,1426
1171.8915662650602,1355
1181.9012048192772,1412
1191.910843373494,1343
1201.9204819277109,1313
1211.9301204819276,1244
1221.9397590361446,1175
1231.9493975903613,1175
1241.9590361445782,1157
1251.9686746987952,1171
1261.978313253012,1055
1271.987951807229,1100
1281.9975903614459,1125
1292.0072289156626,978
1302.0168674698793,1017
1312.0265060240963,949
1322.0361445783133,939
1332.04578313253,911
1342.055421686747,909
1352.0650602409637,869
1362.0746987951807,841
1372.0843373493976,852
1382.0939759036144,832
1392.103614457831,814
1402.113253012048,746
1412.122891566265,672
1422.132530120482,744
1432.1421686746987,659
1442.1518072289155,674
1452.1614457831324,663
1462.1710843373494,674
1472.1807228915663,647
1482.190361445783,616
1492.1999999999998,639
1502.2096385542168,560
1512.2192771084337,570
1522.2289156626505,545
1532.2385542168674,590
1542.2481927710842,554
1552.2578313253011,541
1562.267469879518,489
1572.2771084337348,522
1582.2867469879516,510
1592.2963855421685,523
1602.3060240963855,446
1612.3156626506025,498
1622.3253012048192,438
1632.334939759036,428
1642.344578313253,433
1652.3542168674699,444
1662.3638554216868,447
1672.3734939759036,418
1682.3831325301203,400
1692.3927710843373,408
1702.4024096385542,374
1712.412048192771,392
1722.421686746988,352
1732.4313253012047,356
1742.4409638554216,329
1752.4506024096386,350
1762.4602409638553,351
1772.469879518072,340
1782.479518072289,319
1792.489156626506,325
1802.498795180723,360
1812.5084337349397,273
1822.5180722891564,331
1832.5277108433734,310
1842.5373493975903,307
1852.546987951807,296
1862.556626506024,310
1872.5662650602408,305
1882.5759036144577,338
1892.5855421686747,288
1902.5951807228914,270
1912.6048192771084,290
1922.6144578313251,259
1932.624096385542,286
1942.633734939759,269
1952.6433734939758,247
1962.6530120481925,286
1972.6626506024095,251
1982.6722891566264,247
1992.6819277108434,265
2002.6915662650601,264
2012.7012048192769,237
2022.7108433734938,234
2032.7204819277108,209
2042.7301204819275,212
2052.7397590361443,216
2062.7493975903617,236
2072.759036144578,229
2082.7686746987947,225
2092.778313253012,211
2102.7879518072286,194
2112.797590361446,223
2122.8072289156626,198
2132.816867469879,191
2142.8265060240965,190
2152.836144578313,209
2162.84578313253,186
2172.855421686747,183
2182.8650602409634,196
2192.874698795181,197
2202.8843373493974,212
2212.8939759036143,151
2222.9036144578313,190
2232.913253012048,205
2242.922891566265,184
2252.9325301204817,183
2262.9421686746987,180
2272.9518072289156,187
2282.961445783132,183
2292.9710843373496,157
2302.980722891566,158
2312.990361445783,168
2323.0,201
2333.0096385542165,165
2343.019277108434,160
2353.0289156626504,143
2363.038554216867,132
2373.0481927710844,162
2383.057831325301,139
2393.0674698795183,152
2403.077108433735,130
2413.0867469879513,126
2423.0963855421687,135
2433.106024096385,118
2443.1156626506026,134
2453.125301204819,121
2463.1349397590357,136
2473.144578313253,113
2483.1542168674696,116
2493.163855421687,136
2503.1734939759035,111
2513.18313253012,100
2523.1927710843374,115
2533.202409638554,108
2543.212048192771,102
2553.221686746988,127
2563.2313253012044,83
2573.240963855422,92
2583.2506024096383,102
2593.2602409638553,75
2603.2698795180722,59
2613.2795180722887,75
2623.289156626506,81
2633.2987951807227,70
2643.3084337349396,50
2653.3180722891566,65
2663.327710843373,70
2673.3373493975905,52
2683.346987951807,58
2693.356626506024,57
2703.366265060241,46
2713.3759036144575,46
2723.385542168675,46
2733.3951807228914,38
2743.404819277108,32
2753.4144578313253,28
2763.424096385542,36
2773.4337349397592,36
2783.4433734939757,40
2793.4530120481922,39
2803.4626506024097,33
2813.472289156626,29
2823.4819277108436,31
2833.49156626506,22
2843.5012048192766,21
2853.510843373494,26
2863.5204819277105,19
2873.530120481928,20
2883.5397590361445,21
2893.549397590361,10
2903.5590361445784,16
2913.568674698795,16
2923.578313253012,8
2933.587951807229,12
2943.5975903614453,14
2953.6072289156627,18
2963.6168674698793,7
2973.626506024096,7
2983.636144578313,9
2993.6457831325297,8
3003.655421686747,6
3013.6650602409636,5
3023.6746987951806,7
3033.6843373493975,9
3043.693975903614,7
3053.7036144578315,4
3063.713253012048,4
3073.722891566265,1
3083.732530120482,3
3093.7421686746984,6
3103.751807228916,4
3113.7614457831323,3
3123.771084337349,3
3133.7807228915663,5
3143.7903614457828,7
3153.8,1
3163.8096385542167,5
3173.819277108433,3
3183.8289156626506,0
3193.838554216867,3
3203.8481927710845,1
3213.857831325301,2
3223.8674698795176,4
3233.877108433735,3
3243.8867469879515,0
3253.896385542169,2
3263.9060240963854,1
3273.915662650602,1
3283.9253012048193,0
3293.934939759036,3
3303.944578313253,1
3313.9542168674698,4
3323.9638554216863,4
3333.9734939759037,1
3343.98313253012,3
3353.992771084337,0
3364.002409638554,1
3374.0120481927706,2
3384.021686746988,1
3394.0313253012046,0
3404.0409638554215,2
3414.0506024096385,0
3424.060240963855,1
3434.0698795180724,1
3444.079518072289,1
3454.0891566265054,2
3464.098795180723,1
3474.1084337349394,0
3484.1180722891568,1
3494.1277108433733,0
3504.13734939759,0
3514.146987951807,0
3524.1566265060237,1
3534.166265060241,1
3544.1759036144576,0
3554.185542168674,1
3564.1951807228916,2
3574.204819277108,2
3584.2144578313255,1
3594.224096385542,1
3604.2337349397585,1
3614.243373493976,1
3624.2530120481924,0
3634.2626506024094,0
3644.2722891566264,0
3654.281927710843,0
3664.2915662650603,0
3674.301204819277,0
3684.3108433734938,0
3694.3204819277107,0
3704.330120481927,0
3714.3397590361446,0
3724.349397590361,1
3734.359036144578,0
3744.368674698795,1
3754.3783132530116,0
3764.387951807229,0
3774.3975903614455,1
3784.4072289156625,0
3794.4168674698794,0
3804.426506024096,0
3814.4361445783134,0
3824.44578313253,0
3834.4554216867464,0
3844.465060240964,0
3854.4746987951803,0
3864.4843373493977,0
3874.4939759036142,0
3884.5036144578307,0
3894.513253012048,0
3904.5228915662647,1
3914.532530120482,0
3924.5421686746986,1
3934.551807228915,0
3944.5614457831325,0
3954.571084337349,0
3964.5807228915664,0
3974.590361445783,0
3984.5999999999995,0
3994.609638554217,0
4004.6192771084334,0
4014.6289156626503,0
4024.6385542168673,0
4034.648192771084,0
4044.6578313253012,0
4054.6674698795177,0
4064.6771084337347,0
4074.6867469879517,0
4084.696385542168,0
4094.7060240963856,0
4104.715662650602,0
4114.725301204819,0
4124.734939759035,0
4134.744578313253,0
4144.75421686747,0
4154.7638554216865,0
4164.773493975903,0
4174.7831325301195,0
4184.792771084338,0
4194.802409638554,0
4204.812048192771,0
4214.821686746987,0
4224.831325301204,0
4234.840963855422,0
4244.850602409639,0
4254.860240963855,0
4264.869879518072,0
4274.879518072288,1
4284.8891566265065,0
4294.898795180723,0
4304.9084337349395,0
4314.918072289156,0
4324.927710843373,0
4334.937349397591,0
4344.946987951807,0
4354.956626506024,0
4364.96626506024,0
4374.975903614458,0
4384.985542168674,0
4394.995180722892,2
