bin_center,count
5.000332933812758,33051
15.000998801438275,40260
25.001664669063793,30776
35.00233053668931,19756
45.00299640431482,12528
55.00366227194034,8276
65.00432813956586,5784
75.00499400719137,4279
85.00565987481689,3341
95.0063257424424,2685
105.00699161006791,2223
115.00765747769344,1969
125.00832334531896,1686
135.00898921294447,1422
145.00965508056998,1240
155.0103209481955,1144
165.010986815821,918
175.01165268344653,867
185.01231855107204,731
195.01298441869756,693
205.01365028632307,663
215.01431615394858,596
225.0149820215741,544
235.0156478891996,483
245.01631375682516,505
255.01697962445067,405
265.0176454920762,373
275.01831135970167,349
285.01897722732724,327
295.0196430949527,300
305.02030896257827,280
315.0209748302037,276
325.0216406978293,248
335.02230656545476,232
345.0229724330803,236
355.0236383007058,222
365.02430416833135,215
375.0249700359568,207
385.0256359035824,186
395.02630177120784,169
405.0269676388334,176
415.02763350645887,165
425.02829937408444,153
435.0289652417099,154
445.02963110933547,137
455.0302969769609,132
465.0309628445865,141
475.031628712212,131
485.0322945798375,140
495.0329604474631,103
505.03362631508855,111
515.0342921827141,105
525.0349580503396,119
535.035623917965,96
545.0362897855906,96
555.0369556532162,88
565.0376215208416,90
575.0382873884671,79
585.0389532560927,79
595.0396191237182,83
605.0402849913437,89
615.0409508589692,85
625.0416167265947,97
635.0422825942203,78
645.0429484618458,84
655.0436143294713,65
665.0442801970969,69
675.0449460647224,66
685.0456119323478,59
695.0462777999734,68
705.046943667599,70
715.0476095352244,81
725.0482754028499,59
735.0489412704754,63
745.049607138101,61
755.0502730057265,66
765.0509388733519,62
775.0516047409775,55
785.0522706086031,61
795.0529364762285,56
805.053602343854,40
815.0542682114796,63
825.0549340791051,48
835.0555999467306,49
845.056265814356,50
855.0569316819816,55
865.0575975496072,55
875.0582634172326,62
885.0589292848581,55
895.0595951524837,57
905.0602610201092,45
915.0609268877347,57
925.0615927553602,45
935.0622586229857,56
945.0629244906113,57
955.0635903582368,38
965.0642562258623,51
975.0649220934879,49
985.0655879611134,54
995.0662538287388,49
1005.0669196963644,47
1015.06758556399,44
1025.0682514316154,51
1035.068917299241,49
1045.0695831668663,38
1055.070249034492,49
1065.0709149021175,50
1075.071580769743,51
1085.0722466373686,52
1095.0729125049938,42
1105.0735783726195,51
1115.0742442402452,55
1125.0749101078704,55
1135.0755759754961,49
1145.0762418431216,54
1155.076907710747,55
1165.0775735783727,49
1175.078239445998,56
1185.0789053136236,42
1195.0795711812493,46
1205.0802370488746,47
1215.0809029165002,41
1225.0815687841257,46
1235.0822346517512,45
1245.0829005193768,41
1255.083566387002,59
1265.0842322546278,52
1275.0848981222534,42
1285.0855639898787,51
1295.0862298575043,51
1305.08689572513,52
1315.0875615927553,41
1325.088227460381,42
1335.0888933280064,44
1345.0895591956319,43
1355.0902250632575,37
1365.0908909308828,35
1375.0915567985085,28
1385.0922226661341,34
1395.0928885337594,50
1405.093554401385,57
1415.0942202690105,43
1425.094886136636,41
1435.0955520042617,45
1445.096217871887,43
1455.0968837395126,33
1465.0975496071383,45
1475.0982154747635,21
1485.0988813423892,43
1495.0995472100146,45
1505.10021307764,36
1515.1008789452658,44
1525.101544812891,39
1535.1022106805167,33
1545.1028765481424,41
1555.1035424157676,37
1565.1042082833933,41
1575.1048741510187,46
1585.1055400186442,36
1595.10620588627,49
1605.1068717538953,30
1615.1075376215208,34
1625.1082034891465,33
1635.1088693567717,46
1645.1095352243974,31
1655.110201092023,41
1665.1108669596483,35
1675.111532827274,37
1685.1121986948995,32
1695.112864562525,33
1705.1135304301506,43
1715.1141962977758,37
1725.1148621654015,34
1735.1155280330272,28
1745.1161939006524,33
1755.1168597682781,33
1765.1175256359036,40
1775.118191503529,37
1785.1188573711547,40
1795.11952323878,25
1805.1201891064056,32
1815.1208549740313,33
1825.1215208416565,38
1835.1221867092822,41
1845.1228525769077,36
1855.1235184445331,41
1865.1241843121588,34
1875.124850179784,30
1885.1255160474097,43
1895.1261819150354,36
1905.1268477826607,29
1915.1275136502863,37
1925.128179517912,28
1935.1288453855373,30
1945.129511253163,31
1955.1301771207884,31
1965.1308429884139,31
1975.1315088560395,35
1985.1321747236648,40
1995.1328405912905,34
2005.1335064589161,38
2015.1341723265414,34
2025.134838194167,33
2035.1355040617925,31
2045.136169929418,39
2055.1368357970437,32
2065.137501664669,30
2075.1381675322946,37
2085.1388333999203,38
2095.1394992675455,38
2105.140165135171,30
2115.1408310027964,34
2125.141496870422,43
2135.142162738048,34
2145.1428286056735,36
2155.1434944732987,40
2165.144160340924,27
2175.1448262085496,33
2185.1454920761753,35
2195.146157943801,24
2205.146823811426,36
2215.147489679052,39
2225.148155546677,34
2235.148821414303,38
2245.1494872819285,41
2255.150153149554,34
2265.1508190171794,32
2275.1514848848046,34
2285.1521507524303,34
2295.152816620056,45
2305.1534824876817,40
2315.154148355307,43
2325.1548142229326,33
2335.155480090558,40
2345.1561459581835,39
2355.156811825809,30
2365.1574776934344,31
2375.15814356106,41
2385.1588094286853,26
2395.159475296311,42
2405.1601411639367,34
2415.1608070315624,33
2425.1614728991876,39
2435.162138766813,38
2445.1628046344385,41
2455.1634705020642,35
2465.16413636969,37
2475.164802237315,32
2485.165468104941,33
2495.166133972566,33
2505.1667998401917,27
2515.1674657078174,29
2525.1681315754427,31
2535.1687974430683,27
2545.1694633106936,32
2555.1701291783193,36
2565.170795045945,35
2575.1714609135706,34
2585.172126781196,38
2595.1727926488215,34
2605.1734585164468,46
2615.1741243840725,25
2625.174790251698,36
2635.1754561193234,29
2645.176121986949,35
2655.1767878545743,34
2665.1774537222,34
2675.1781195898257,37
2685.1787854574513,41
2695.1794513250766,40
2705.180117192702,34
2715.1807830603275,35
2725.181448927953,46
2735.182114795579,40
2745.182780663204,28
2755.1834465308298,38
2765.184112398455,29
2775.1847782660807,42
2785.1854441337064,28
2795.1861100013316,31
2805.1867758689573,46
2815.1874417365825,38
2825.188107604208,47
2835.188773471834,37
2845.1894393394596,45
2855.190105207085,42
2865.19077107471,39
2875.1914369423357,33
2885.1921028099614,43
2895.192768677587,43
2905.1934345452123,44
2915.194100412838,51
2925.194766280463,43
2935.195432148089,40
2945.1960980157146,48
2955.1967638833403,37
2965.1974297509655,53
2975.1980956185907,54
2985.1987614862164,47
2995.199427353842,49
3005.200093221468,55
3015.200759089093,44
3025.2014249567187,44
3035.202090824344,53
3045.2027566919696,50
3055.2034225595953,50
3065.2040884272205,50
3075.204754294846,53
3085.2054201624715,53
3095.206086030097,51
3105.206751897723,60
3115.2074177653485,51
3125.2080836329737,54
3135.208749500599,64
3145.2094153682247,55
3155.2100812358503,67
3165.210747103476,50
3175.2114129711013,76
3185.212078838727,62
3195.212744706352,44
3205.213410573978,53
3215.2140764416035,67
3225.214742309229,58
3235.2154081768545,60
3245.2160740444797,54
3255.2167399121054,55
3265.217405779731,64
3275.2180716473567,77
3285.218737514982,60
3295.2194033826077,65
3305.220069250233,68
3315.2207351178586,58
3325.2214009854843,66
3335.2220668531095,61
3345.222732720735,59
3355.2233985883604,71
3365.224064455986,67
3375.2247303236118,82
3385.2253961912375,86
3395.2260620588627,89
3405.226727926488,54
3415.2273937941136,91
3425.2280596617393,70
3435.228725529365,81
3445.22939139699,83
3455.230057264616,89
3465.230723132241,70
3475.231388999867,94
3485.2320548674925,88
3495.2327207351177,79
3505.2333866027434,101
3515.2340524703686,89
3525.2347183379943,59
3535.23538420562,85
3545.2360500732457,89
3555.236715940871,63
3565.2373818084966,80
3575.238047676122,94
3585.2387135437475,78
3595.239379411373,91
3605.2400452789984,66
3615.240711146624,84
3625.2413770142493,69
3635.242042881875,89
3645.2427087495007,72
3655.2433746171264,75
3665.2440404847516,90
3675.244706352377,71
3685.2453722200025,78
3695.246038087628,79
3705.246703955254,88
3715.247369822879,87
3725.248035690505,76
3735.24870155813,76
3745.2493674257557,76
3755.2500332933814,73
3765.2506991610067,75
3775.2513650286323,81
3785.2520308962576,69
3795.2526967638833,92
3805.253362631509,83
3815.2540284991346,76
3825.25469436676,71
3835.2553602343855,74
3845.2560261020108,73
3855.2566919696364,90
3865.257357837262,67
3875.2580237048874,72
3885.258689572513,73
