bin_center,count
7.009111617312073,53682
17.02733485193622,162085
27.04555808656037,221486
37.063781321184514,205696
47.08200455580866,164157
57.10022779043281,126535
67.11845102505696,98042
77.1366742596811,77435
87.15489749430525,62354
97.17312072892939,51406
107.19134396355354,43058
117.2095671981777,36290
127.22779043280184,31540
137.24601366742598,27525
147.26423690205013,23782
157.28246013667427,21322
167.30068337129842,18885
177.31890660592256,17116
187.3371298405467,15283
197.35535307517085,14091
207.373576309795,12910
217.39179954441914,11726
227.4100227790433,11138
237.42824601366743,10281
247.4464692482916,9779
257.4646924829158,8999
267.48291571753987,8505
277.50113895216407,7912
287.51936218678816,7662
297.53758542141236,7370
307.55580865603645,6908
317.57403189066065,6632
327.59225512528474,6366
337.61047835990894,6210
347.628701594533,5960
357.64692482915723,5746
367.6651480637813,5654
377.6833712984055,5367
387.7015945330296,5210
397.7198177676538,5189
407.7380410022779,5010
417.7562642369021,4929
427.7744874715262,4776
437.7927107061504,4648
447.8109339407745,4503
457.8291571753987,4643
467.84738041002277,4573
477.86560364464697,4432
487.88382687927117,4390
497.90205011389526,4376
507.92027334851946,4226
517.9384965831437,4348
527.9567198177676,4314
537.9749430523918,4255
547.993166287016,4526
558.0113895216401,4173
568.0296127562642,4071
578.0478359908884,4113
588.0660592255126,4076
598.0842824601367,3942
608.1025056947608,3997
618.120728929385,3981
628.1389521640092,3809
638.1571753986333,3982
648.1753986332575,3960
658.1936218678816,3803
668.2118451025058,3845
678.23006833713,3813
688.2482915717541,3714
698.2665148063782,3678
708.2847380410024,3663
718.3029612756266,3635
728.3211845102506,3706
738.3394077448747,3541
748.3576309794989,3634
758.3758542141231,3560
768.3940774487472,3475
778.4123006833713,3401
788.4305239179955,3269
798.4487471526197,3303
808.4669703872438,3171
818.4851936218679,3292
828.5034168564921,3261
838.5216400911163,3153
848.5398633257404,3075
858.5580865603645,3028
868.5763097949887,3043
878.5945330296129,2954
888.612756264237,2832
898.630979498861,2741
908.6492027334853,2850
918.6674259681095,2654
928.6856492027335,2646
938.7038724373576,2615
948.7220956719818,2545
958.740318906606,2442
968.7585421412302,2448
978.7767653758543,2380
988.7949886104784,2395
998.8132118451026,2205
1008.8314350797268,2199
1018.8496583143509,2153
1028.867881548975,2155
1038.8861047835992,2107
1048.9043280182234,2035
1058.9225512528474,1949
1068.9407744874716,1856
1078.9589977220958,1810
1088.97722095672,1759
1098.9954441913442,1941
1109.0136674259682,1671
1119.0318906605924,1659
1129.0501138952166,1657
1139.0683371298405,1579
1149.0865603644647,1520
1159.104783599089,1478
1169.1230068337131,1506
1179.1412300683373,1434
1189.1594533029613,1381
1199.1776765375855,1384
1209.1958997722097,1321
1219.2141230068337,1242
1229.232346241458,1231
1239.250569476082,1215
1249.2687927107063,1220
1259.2870159453305,1103
1269.3052391799545,1124
1279.3234624145787,1117
1289.3416856492029,1051
1299.359908883827,1062
1309.378132118451,985
1319.3963553530753,956
1329.4145785876995,966
1339.4328018223237,955
1349.4510250569479,962
1359.4692482915718,846
1369.487471526196,880
1379.5056947608202,887
1389.5239179954442,889
1399.5421412300684,783
1409.5603644646926,729
1419.5785876993168,776
1429.596810933941,681
1439.615034168565,728
1449.6332574031892,728
1459.6514806378134,686
1469.6697038724374,690
1479.6879271070616,657
1489.7061503416858,637
1499.72437357631,617
1509.7425968109342,597
1519.7608200455581,561
1529.7790432801823,605
1539.7972665148066,614
1549.8154897494305,543
1559.8337129840547,563
1569.851936218679,529
1579.8701594533031,549
1589.8883826879273,558
1599.9066059225513,486
1609.9248291571755,506
1619.9430523917997,478
